"","PUBCHEM_CID","PUBCHEM_EXT_DATASOURCE_SMILES"
"1048",1718078,"CCONC1=NC=NC2=NON=C21"
"1049",1720748,"CCOC(=O)CNC(=O)C1=CC=CS1"
"1050",1721996,"CCCCCCCCCCC(=O)NC1=CN=CC=C1"
"1051",1722252,"CCCCC1=NC2=C(C3=C(S2)COC(C3)(C)C)C(=O)N1"
"1052",1722330,"CCCCC(=O)NS(=O)(=O)C1=CC=C(C=C1)N=NN(CC)CC"
"1053",1724454,"C1CCN(C1)C(=O)/C(=C\C2=CC=C(C=C2)Br)/NC(=O)C3=CC=CC=C3F"
"1054",1725625,"CC1=C(OC=C1)C(=O)NCCNC(=O)C2=C(C=CO2)C"
"1055",1728424,"COCCC(=O)NNS(=O)(=O)C1=CC=C(C=C1)Cl"
"1056",1728632,"C1=CC2=NSN=C2C(=C1)S(=O)(=O)NCCCC(=O)O"
"1057",1729061,"CCCCNS(=O)(=O)C1=CC(=C(C=C1)OC)C"
"1058",1729814,"CCN(CC)C(=O)/C(=C(\C1=CC=CC=C1)/SC2=NC=CC=N2)/NC(=O)C3=CC=CC=C3"
"1059",1731520,"C1COCCN1C(=O)/C(=C/C2=CC=C(C=C2)Br)/NC(=O)C3=CC=C(O3)Br"
"1060",1731950,"CCOCC(=O)NC1=CC(=CC=C1)SC"
"1061",1732614,"CCONC(=NC)C1=NON=C1N"
"1062",1733311,"CCCCNC(=O)C1=NN2C(=CC(=NC2=C1)C3=CC=CC=C3)C(F)(F)F"
"1063",1734324,"CC(C)C(C(C)C)NC(=O)CN(C1=C(C=CC(=C1)Cl)OC)S(=O)(=O)C"
"1064",1735862,"CCOC(=O)CNC(=O)CSC1=NN=C(N1C)CCC2=NC3=CC=CC=C3N2"
"1065",1735885,"CC1=CC=C(C=C1)C2=NN=C(N2C)SCC(=O)NNC(=O)COC3=CC=CC4=CC=CC=C43"
"1066",1749114,"CC(C)[C@@H](C(=O)NC1=CC=C(C=C1)NC(=O)C)NC(=O)N2C[C@H]3C[C@@H](C2)C4=CC=CC(=O)N4C3"
"1067",1756756,"C1=CC(=C(C(=C1)Cl)C(=O)NCCCNC(=O)C2=C(C=CC=C2Cl)Cl)Cl"
"1068",1761997,"CCN(CC)CCCN1CC(=O)N2[C@H](C1=O)CC3=C(C2(C)C)NC4=CC=CC=C34"
"1069",1765705,"C1CCC(CC1)CCC(=O)NNC(=O)CCC(=O)O"
"1070",1770051,"COC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)NCC3=CC=CC=C3"
"1071",1771892,"C1=CC=C(C=C1)/C=C(/C(=O)NC2=CC=CC(=C2)C(=O)O)\NC(=O)C3=CC(=CC=C3)Br"
"1072",1780763,"CC1=CC2=C(C(=CC(=O)O2)C)C(=C1)OCC(=O)NCC3CCC(CC3)C(=O)O"
"1073",1787267,"CCCOC(=O)C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3C2=O"
"1074",1787580,"CC1=CC(=C(C=C1)NC(=O)CCC(=O)NNC(=O)C2=CC=C(C=C2)OC)C"
"1075",1792578,"COC1=C(C=C2C(=C1)C=CN=C2CC3=CC(=C(C=C3NC(=O)CCC(=O)OC)OC)OC)OC"
"1076",1799405,"COC(=O)CCCC(=O)NC1=CC=C(C=C1)Br"
"1077",1800097,"CCC1=CC(=O)OC2=C1C=CC(=C2)OCC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O"
"1078",1815373,"CC(=O)C1=CN(C(=O)NC1=O)CCCCCCCN2C=C(C(=O)NC2=O)C(=O)C"
"1079",1819192,"CC(C)CNC1=NC(=NC(=N1)OCC#N)N(C)OC"
"1080",1859520,"CN1C2=C(C=C(C=C2)S(=O)(=O)NCCC3=CC(=C(C=C3)OC)OC)OC1=O"
"1081",1877116,"C1COCCN1CC(=O)NCC(=O)NC2=C(C=C(C=C2)Br)C(=O)C3=CC=CC=C3"
"1082",1885585,"CC(=O)NC1=CC=C(C=C1)NC(=O)CCC(=O)OCC(=O)C2=CC=C(C=C2)F"
"1083",1890560,"CCOC1=CC=C(C=C1)N2C(=O)/C(=C/C3=CC=CC=N3)/SC2=S"
"1084",1899737,"CCOCCOC(C(F)(F)F)(C(F)(F)F)NC(=O)C1=CC=CC=C1"
"1085",1903179,"CCN(CC)C(=O)CN(C#N)C1=NC(=CC(=N1)C)C"
"1086",1903638,"CN(C)C1=NC(=NC(=N1)OCC#N)N(C)OC"
"1087",1970639,"C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)CCCN2C(=O)C3=CC=CC=C3N=N2"
"1088",1981702,"CCOC1=CC=C(C=C1)NC(=O)CSC2=NN=C(N2N)C3=CC=CO3"
"1089",1992116,"CCN1C(=NN=C1SCC(=O)NC2=CC(=C(C=C2)OC)OC)C3=NC=CN=C3"
"1090",2030615,"CC1=NN(C(=C(C1=O)C2=CC=CC=C2)NC(=O)C(C)C)C3=CC=CC=C3"
"1091",2055735,"CC(C)NC(=O)C(=O)NCCCN1CCOCC1"
"1092",2064002,"CC1=CC(=C(O1)C)C(=O)NCCCC(=O)O"
"1093",2064134,"C1=CC2=NC(=C(N2C=C1)C=O)Cl"
"1094",2068563,"CC(C)CC1=NN=C(S1)NC(=O)CCC(=O)NCCC2=CC=C(C=C2)Cl"
"1095",2077592,"CC1=CC(=NO1)NC(=O)COC(=O)C2=CC=C(C=C2)S(=O)(=O)N3CCCC3"
"1096",2079217,"C1CCC2(C1)C(=O)N(C(=O)N2)CC(=O)N3CCN(CC3)S(=O)(=O)C4=CC=C(C=C4)Cl"
"1097",2079586,"CCN(CC(=O)NC1=C(C=CC=C1F)F)C(=O)C2=CC=CC=C2F"
"1098",2080025,"C1=CC=C(C(=C1)C(=O)OCC(=O)NC(=O)C2=CC=C(C=C2)OC(F)F)O"
"1099",2080572,"C1COCCN1C(=O)CN2C(=O)C(NC2=O)(C3=CC=CC=C3)C4=CC=CC=C4"
"1100",2081688,"CN(C1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NNC(=O)C3=CC=CC=C3"
"1101",2082178,"CC(C)(C)NC(=O)CC1=CC(=C(C=C1)OC)S(=O)(=O)N2CCOCC2"
"1102",2085616,"CCN1C(=NN=C1SCC(=O)NC2=CC3=C(C=C2)NC(=O)N3)C4=CC=CC=C4"
"1103",2090297,"C1CCC2(C1)C(=O)N(C(=O)N2)CC(=O)NCCC3=C(C=C(C=C3)Cl)Cl"
"1104",2091132,"CCC(CC)C1=NN=C(S1)NC(=O)CCC2=CC=CC=C2OC"
"1105",2091492,"COC1=C(C=C(C=C1)Cl)C(=O)NNC(=O)CCC2=CC(=C(C=C2)OC)OC"
"1106",2091701,"CC1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)NC3=C(N(N(C3=O)C4=CC=CC=C4)C)C"
"1107",2091957,"COC1=CC=C(C=C1)C(=O)OCC(=O)NCCN2C(=O)CSC2=O"
"1108",2092167,"CCOC1=CC=CC=C1NC(=O)COC(=O)CC2=CSC=C2"
"1109",2093839,"C1=CC=C(C(=C1)NC(=O)CCNC(=O)C2=CC=C(C=C2)Cl)Cl"
"1110",2093853,"CC(=O)C1=CC=C(C=C1)NC(=O)CCNC(=O)C2=CC=C(C=C2)Cl"
"1111",2098909,"CC1=CC(=NC(=N1)C(C)C)OCC(=O)NC2=CC=CC=C2F"
"1112",2100811,"CC1=C(C(=NN1C2=CC=CC(=C2)C(=O)O)C)OC3=CC=CC=C3O"
"1113",2102208,"CC1=CC=C(C=C1)C2=NN=C(N2N)SCC(=O)NC3CC3"
"1114",2110154,"CC1=CC(=C(C=C1)NC(=O)CCCNC(=O)C2=CC=C(C=C2)Cl)Br"
"1115",2112970,"CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N(C)CC(=O)NC2=CC=CC=C2N3CCOCC3"
"1116",2114096,"CCOC1=C(C=C(C=C1)NC(=O)CN(C)CC(=O)NC2=C(C(=C(C=C2)F)F)F)OCC"
"1117",2115688,"CC1=CC(=NO1)NC(=O)COC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N3CCOCC3"
"1118",2117751,"CCN(CC(=O)NC1=CC=C(C=C1)OC)CC(=O)NC2=CC=CC(=C2)C#N"
"1119",2123677,"C1=CC=C(C=C1)CCCNC(=O)COC(=O)CN2C=NC3=CC=CC=C32"
"1120",2124859,"C1=CC(=CC=C1CCNC(=O)C2=CC(=C(N=C2)Cl)Cl)S(=O)(=O)N"
"1121",2139632,"CC1=CC=C(C=C1)OCC(=O)NN2C(=O)C3=CC=CC=C3C2=O"
"1122",2144883,"CC(C)C1=CC=C(C=C1)S(=O)(=O)C2=CNC3=C(C2=O)C=C(C=C3)OC"
"1123",2146827,"CC1=CC=CC=C1NC(=O)CSC2=NN3C(=CC(=NC3=N2)C)C"
"1124",2148474,"CCOC1=CC=C(C=C1)C(=O)NC2=CC(=O)N(C(=O)N2C)C"
"1125",2148476,"CN1C(=CC(=O)N(C1=O)C)NC(=O)C2=CC=CC=C2"
"1126",2172316,"CN1C(=O)C2=CC=CC=C2N=C1SCC3=C(C=CC=C3Cl)F"
"1127",2174309,"CC1=C(C(=CC=C1)C)NC(=O)C(=O)NCC2=CC=CC=N2"
"1128",2184187,"COCCNC(=O)C1=CC(=C(C=C1[N+](=O)[O-])OC)OC"
"1129",2191470,"CC1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=CC=C2)/C(=O)NCCN3CCOCC3"
"1130",2192347,"CS(=O)(=O)N1CCC(CC1)C(=O)NC2=CC=CC=C2Br"
"1131",2203391,"CS(=O)(=O)N(CC(=O)NC1=CC=C(C=C1)C(=O)N)C2CCCCC2"
"1132",2208699,"COC1=CC=CC=C1/C=C(/C(=O)NCC2=CC=CO2)\NC(=O)C3=CC=CC=C3"
"1133",2210484,"CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)NC3=C(C(=CC=C3)Cl)Cl"
"1134",2214891,"C=CCOC1=CC=CC(=C1)CNN2C(=NN=N2)N"
"1135",2216614,"CC1=CC(=C(C=C1)C)OCCNC(=O)OC"
"1136",2217860,"COCCCNC(=O)CN(C1=C(C=CC(=C1)[N+](=O)[O-])OC)S(=O)(=O)C"
"1137",2223584,"COCCCNC(=O)C1=CC=C(C=C1)[N+](=O)[O-]"
"1138",2224705,"CS(=O)(=O)N(CC1=CC=C(C=C1)Cl)CC(=O)N2CCCC2"
"1139",2225105,"CCC1=C(C=C(S1)C(=O)NCCCN2CCCC2=O)Br"
"1140",2229005,"COC1=CC=CC=C1C2=NOC(=N2)CCC(=O)NC3CCCCC3"
"1141",2229697,"C1CCN(CC1)C(=O)CN2C=C(C3=CC=CC=C32)C(=O)C(=O)N4CCOCC4"
"1142",2230316,"CCNS(=O)(=O)C1=CC=C(C=C1)NS(=O)(=O)C"
"1143",2231441,"CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NCC3=CC=NC=C3"
"1144",2235469,"C1CC(=O)N(C(=O)C1)N(CC(=O)C2=CC=C(C=C2)Cl)C(=O)C3=CC=CC=C3Cl"
"1145",2238690,"CC1=CC(=NC2=NC(=NN12)C(=O)NCC3=CC=CO3)C"
"1146",2239281,"CN1C(=NN=C1SCC(=O)NC2=CC(=CC=C2)F)CNC(=O)C3=CC=CO3"
"1147",2249206,"C1=CC=C(C=C1)OP(=O)(N)OCC(F)(F)F"
"1148",2263374,"C1=CC(=CC(=C1)F)N=CC2=C(NC(=O)NC2=O)O"
"1149",2266480,"COC(=O)C(CC(C(=O)OC)C(=O)OC)C(=O)OC"
"1150",2274177,"CC(=O)OC1=CC=C(C=C1)C2=CC(=CC=C2)C(=O)NCCCO"
"1151",2291810,"CC(C)CNC(=O)C(=O)NCCOC=C"
"1152",2292259,"COC1=CC2=C(C=C1)N=C(N2)NCCCO"
"1153",2295145,"C1CN(CCC1C(=O)N2CCOCC2)S(=O)(=O)C3=CC=C(C=C3)Br"
"1154",2311084,"C1CCC(=NCC1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3Cl"
"1155",2312526,"CN(CC1=CC=CC=C1)C(=O)[C@@H]2CCCN2S(=O)(=O)C3=CC=C(C=C3)Cl"
"1156",2321745,"CCN1C(=C(C2=CC=CC=C21)P(=O)(N3CCOCC3)N4CCOCC4)C"
"1157",2332383,"CC1=CC=C(C=C1)S(=O)(=O)NC2=NCCC2"
"1158",2335118,"CC1=CC(=C(C=C1)NC(=O)COC(=O)C2=CC3=C(C=C2)OCO3)C"
"1159",2335589,"CCN1C(=C([C@@H](NC1=O)C2=CC=CS2)C(=O)OC)C"
"1160",2335626,"CC1=CC(=C(C=C1)NC(=O)COC(=O)CCC2=CC(=C(C(=C2)OC)OC)OC)Cl"
"1161",2335631,"COC1=CC(=CC(=C1OC)OC)CCC(=O)OCC(=O)NC2=C(C=CC=C2F)F"
"1162",2345496,"COC1=CC=CC=C1NS(=O)(=O)C2=CC=C(C=C2)/C=C/C(=O)O"
"1163",2352008,"COC1=CC(=C(C=C1)NC(=O)COC(=O)C2=CC=NC=C2)OC"
"1164",2358035,"COC1=CC=CC=C1NC(=O)COC(=O)CC2=CC=CS2"
"1165",2370198,"C1CCC2=NN=C(N2CC1)CN(C3=CC=CC=C3)C(=O)NC4=CC=C(C=C4)F"
"1166",2373635,"CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)/C=C/C2=CC3=C(C=C2)OCO3"
"1167",2374298,"CN1C(=C(C(=O)N(C1=O)C)C(=O)C2=CC=C(C=C2)C#N)N"
"1168",2378218,"C1CN(CCN1C2=NNC(=O)NC2=O)C(=O)C3=CC(=CC=C3)[N+](=O)[O-]"
"1169",2383405,"CNC(=O)CSC1=NN=C(N1CCC2=CC=CC=C2)C3=CC=CC=C3F"
"1170",2385849,"CCC1=CC=C(C=C1)N2C(=NN=C2SCC(=O)NC3=CC=C(C=C3)C(=O)O)C4=CC=NC=C4"
"1171",2390885,"C1=CC(=CC=C1NC(=O)C2=CC=[N+](C=C2)[O-])OC(F)F"
"1172",2392774,"COCCN1C(=NN=C1SCC2=CC(=C(C=C2)OC)F)C3=CC=NC=C3"
"1173",2394083,"C1CCC(=CC1)CCNC(=O)COC(=O)C2=CC(=CC=C2)Br"
"1174",2394798,"C1=CC(=C(C(=C1)Cl)S(=O)(=O)NCC(=O)OCC(=O)NC2=C(N=CC=C2)Cl)Cl"
"1175",2400310,"CN(CCC#N)C(=O)COC(=O)C1=CC=CC=C1OCC2=CC=CC=C2Cl"
"1176",2420016,"CC(C)NC(=O)NC(=O)COC(=O)C1=CC=C(C=C1)S(=O)(=O)NCC2=CC=CO2"
"1177",2426967,"CC1=CC=CC=C1NC(=O)COC(=O)CC2=CC(=CC=C2)C(F)(F)F"
"1178",2429254,"C1=CC=C(C=C1)OCC(=O)OCC(=O)NC2=CC=C(C=C2)S(=O)(=O)N"
"1179",2431142,"CC(C)(C)NC(=O)COC(=O)C1=CC=C(C=C1)S(=O)(=O)N2CCCC2"
"1180",2432504,"C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)COC(=O)CC3=CSC=C3"
"1181",2433022,"CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)OCC(=O)N2CCOCC2"
"1182",2434314,"C1COCCN1C(=O)COC(=O)C2=CC(=C(N=C2)Cl)Cl"
"1183",2437495,"CN(C1=CC=CC=C1)C(=O)COC(=O)C2=CC(=C(C(=C2)OC)OC)OC"
"1184",2438992,"CCCCC(=O)OCC(=O)NC(=O)NC(C)C"
"1185",2445522,"CC1=CC(=CC(=C1)C(=O)OCC(=O)NCC(F)(F)F)C"
"1186",2449192,"CN1C(=NN=C1SCC(=O)NC(=O)CN2CCCC2=O)C3=CC=C(C=C3)F"
"1187",2449736,"CCN(CC(=O)NCC1=CC=C(C=C1)F)C(=O)C2=CC3=C(C=C2)OCO3"
"1188",2450482,"COC1=CC=C(C=C1)CCC(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CC=N3"
"1189",2461539,"COCCN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)C3=CC4=CC=CC=C4C=C3"
"1190",2462328,"C1COCCN1CCNC(=O)CNC(=O)COC2=CC=CC=C2"
"1191",2468722,"CSC1=C(C=CC=N1)C(=O)OCC(=O)NC(=O)N"
"1192",2469134,"CC(C)NC(=O)CN1C(=O)C(NC1=O)(C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC"
"1193",2473716,"CN(C1=C(N(C(=O)NC1=O)CC2=CC=CC=C2)N)C(=O)CN3C=C(C=CC3=O)C(F)(F)F"
"1194",2475308,"CC1=CC=C(O1)C(=O)N2CC(=O)NC3=CC=CC=C32"
"1195",2476501,"CC1=CC=C(C=C1)NC(=O)CN(C)C(=S)NCCCSC"
"1196",2479776,"COC1=CC=CC=C1CNC(=O)CN2C(=O)C3(CCCC3)NC2=O"
"1197",2480065,"CC(=O)NC1=CC=C(C=C1)NC(=O)CCNC(=O)C2=CC=CC=C2Cl"
"1198",2480856,"COC1=CC=CC=C1C(=O)NCC(=O)NCCCN2CCOCC2"
"1199",2481308,"CN(CC(=O)NC1=C(C(=C(C=C1)F)F)F)C(=O)C2=CC(=CC=C2)OC"
"1200",2481735,"CC(C)CNC(=O)COC(=O)C1=CC(=C(C=C1)Cl)S(=O)(=O)N"
"1201",2482196,"CN(C)S(=O)(=O)C1=CC=C(C=C1)NC(=O)CN2CCOCC2"
"1202",2494791,"COC1=C(C=C(C=C1)C(=O)N2CCC(CC2)C(=O)N)S(=O)(=O)N3CCCC3"
"1203",2497169,"C1=CC(=CC=C1C(=O)OCC(=O)NC2=NC=C(C=C2)Cl)F"
"1204",2501559,"CC1=CC(=C(C(=C1)C)NC(=O)C2=C(C3=C(S2)N=C(NC3=O)C)C)C"
"1205",2503148,"CS(=O)(=O)C1=CC(=C(C=C1)Cl)C(=O)OCC(=O)NC2CCCCCCC2"
"1206",2503762,"C1CC1C2=NN=C(N2C3=CC=CC=C3)SCC(=O)NCCN4C(=O)CSC4=O"
"1207",2504178,"C1=CC=C(C=C1)CN2C(=O)C(=O)N(C2=O)CC(=O)NC3=CC(=C(C=C3)F)Cl"
"1208",2504242,"CCN(CC(=O)NC1=CC=C(C=C1)NC(=O)C)C(=O)CC2=CC=CC=C2F"
"1209",2505374,"CN1C(=O)C(=O)N(C1=O)CC(=O)NC2=CC=CC=C2OC(F)F"
"1210",2507694,"CC(C)NC(=O)NC(=O)CSC1=NN=CS1"
"1211",2509480,"COC1=C(C=C(C=C1)NC(=O)CSC2=NNC(=O)N2C3CC3)OC"
"1212",2513541,"C1COC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)C(=O)O)OC1"
"1213",2517192,"CC(C)(CNC(=O)C1=CC=C(C=C1)S(=O)(=O)N(C)C)N2CCOCC2"
"1214",2518682,"CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)C2=NN(C(=O)C3=CC=CC=C32)C"
"1215",2520224,"COC1=CC=CC=C1C2=NN=C(N2C3=CC=CC=C3)SCC(=O)N4CCOCC4"
"1216",2526404,"CCOC1=C(C=CC=N1)C(=O)N2CCCSC2=NC3=CC=CC=C3OC"
"1217",2526594,"CCCN1C(=O)C2=CC=CC=C2C(=N1)C3=NN=C(O3)C4=CC(=C(C=C4)C)C"
"1218",2531180,"CC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)C(=O)NCC3=CC=CC=N3"
"1219",2531332,"C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=CNC(=O)C=C3"
"1220",2533003,"CC1=CSC(=N1)SCC(=O)NC2=CC(=C(C=C2)OC)OC"
"1221",2536269,"CC(C)(C)NC(=O)NC(=O)COC(=O)C1=CC(=CC=C1)F"
"1222",2537070,"CCCCN(C1=C(N(C(=O)NC1=O)CCC)N)C(=O)C2=CC=C(C=C2)OC(F)(F)F"
"1223",2540217,"CC1=CC(=CC=C1)C(=O)NCCC(=O)NC2=CC=C(C=C2)C#N"
"1224",2541629,"C1CN(CCC1C(=O)N)CC(=O)NC2=CC=C(C=C2)S(=O)(=O)N3CCOCC3"
"1225",2542016,"CC1=C(C(=NO1)C)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CS3"
"1226",2542384,"C1=CC=C2C(=C1)C(=CN2)CC(=O)NCCC3=CC=C(C=C3)S(=O)(=O)N"
"1227",2544727,"COC1=CC(=C(C=C1)N=C(N)N=C(N)N)OC"
"1228",2544895,"C1=CC=C(C(=C1)OCC(=O)OCC(=O)NC2=NC=C(C=C2)Cl)F"
"1229",2545424,"CCN(CC)CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC(=C2[N+](=O)[O-])C"
"1230",2547209,"C[C@@H](C(=O)NCC1=CC=CO1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC"
"1231",2550771,"CC(=O)NC1=CC=C(C=C1)NC(=O)COC(=O)C2=CC=CO2"
"1232",2551192,"C1CN(CCN1C(=O)CC2=C(C=CC=C2Cl)F)S(=O)(=O)C3=CC=CS3"
"1233",2551249,"CN1C(=NN=C1SCC(=O)NC2=CC=CC=C2)C(F)(F)F"
"1234",2551321,"CC1=CC=C(C=C1)S(=O)(=O)NCC(=O)OCC(=O)C2=CC=CC=C2OC"
"1235",2553821,"C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)OCC(=O)NC3=CC(=CC=C3)Cl"
"1236",2555019,"CCCCN(C1=C(N(C(=O)NC1=O)CCC)N)C(=O)C2=CC3=CC=CC=C3O2"
"1237",2558690,"CC(C)CN1C(=C(C(=O)NC1=O)N(CC(C)C)C(=O)CCC2=CC=CC=C2)N"
"1238",2561197,"C1=CC=C(C=C1)CC(=O)NCC(=O)NCC2=CC(=CC=C2)C(F)(F)F"
"1239",2562328,"COC1=CC=CC=C1CCC(=O)N2CCN(CC2)C(=O)C3=CC=CC=C3"
"1240",2562877,"CC1=CN=C(C=N1)C(=O)OCC2=CC=C(C=C2)C#N"
"1241",2563164,"CCOC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)NCC2=CC=CO2"
"1242",2565392,"CC1=NN=C(N1C)SCC(=O)NNC(=O)COC2=CC=C(C=C2)Cl"
"1243",2566588,"C1=CC=C(C(=C1)C(=O)NCC(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N)F"
"1244",2567035,"COCCN1C(=O)C2=CC=CC=C2N=C1SCC(=O)NC3(CCCCC3)C#N"
"1245",2571906,"CC(C)(C)NC(=O)C1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(F)(F)F"
"1246",2572367,"CN(CC(=O)NCC1=CC=C(C=C1)OC)CC(=O)NC2=CC=CC=C2Cl"
"1247",2574096,"COC1=CC=C(C=C1)N2C=NN=C2SCC(=O)NC3=CC=C(C=C3)C(=O)N"
"1248",2576221,"CN(CC1=CN=CC=C1)C(=O)CNC(=O)C2=C(C=C(C=C2)Cl)Cl"
"1249",2578019,"CC1=CC(=NC2=NC(=NN12)SCC(=O)N(CCC#N)C3=CC=C(C=C3)F)C"
"1250",2584252,"COC1=CC=CC=C1CNC(=O)COC(=O)C2=CC(=O)NC3=CC=CC=C32"
"1251",2595307,"CS(=O)(=O)N(CC(=O)N1CCC2=CC=CC=C2C1)C3=C(C=C(C=C3)Cl)F"
"1252",2595578,"CCNC(=O)CSC1=NC2=CC=CC=C2C(=O)N1C3=CC(=CC=C3)OC"
"1253",2601276,"CCOC(=O)C1=C(C(=C(N1)C)C(=O)OCC(=O)NCC2=CC=C(C=C2)Cl)C"
"1254",2604904,"CC1=C(C=CC(=C1)OCC(=O)OCC(=O)N2CCC3=CC=CC=C32)Cl"
"1255",2608312,"C1CN(CCN1CC2=CC3=C(C=C2)OCO3)CC(=O)NCC(F)(F)F"
"1256",2641974,"COC1=CC=CC(=C1)NC(=O)COC(=O)COC2=CC=CC=C2[N+](=O)[O-]"
"1257",2642001,"C1CN(CCC1C(=O)OCC(=O)NC2=CC=CC=C2Br)S(=O)(=O)C3=CC=CS3"
"1258",2642214,"C1CN(CCC1C(=O)OCC(=O)NC2=CC=CC=C2)S(=O)(=O)C3=CC=CS3"
"1259",2642360,"CC(=CC(=O)OCC(=O)NC1=C(C=CC(=C1)[N+](=O)[O-])OC)C"
"1260",2652213,"C=CCN1C(=NN=C1SCC(=O)NC2CC2)COC3=CC=C(C=C3)F"
"1261",2672654,"CC1=CC(=C(C=C1)C)NC(=O)CN(C)C(=O)CC2=CC(=C(C(=C2)OC)OC)OC"
"1262",2680063,"COC1=CC=CC=C1OCC(=O)NC2=CC=CC=C2C(=O)N3CCCCC3"
"1263",2695332,"CCOC(=O)/C=C\1/N(C(=O)CS1)CC(=O)NCC2=CC(=CC=C2)Cl"
"1264",2701728,"CC1CCC2(CC1)C(=O)N(C(=O)N2)CC(=O)N3CCC(CC3)C"
"1265",2705774,"COC1=CC=CC=C1CNC(=O)COC(=O)C2=C(C=CC(=N2)Cl)Cl"
"1266",2707487,"C1CN(CCN1C2=NC=CC=N2)C(=O)CC3=CC=CC=C3"
"1267",2709066,"COC1=CC=CC=C1CNC(=O)COC2=CC=CC(=C2)N3C=NN=N3"
"1268",2715716,"CC1=CC(=C(O1)C)C(=O)NNC(=O)CC2=CC(=C(C(=C2)OC)OC)OC"
"1269",2726768,"C1=CC(=CC=C1C(=O)COC(=O)CCC(=O)OCC(=O)C2=CC=C(C=C2)C(F)(F)F)C(F)(F)F"
"1270",2735255,"CC1=C(N2C=CC=CC2=N1)C(=O)C"
"1271",2738730,"COC(=O)C1=C(C=CS1)S(=O)(=O)NCC2=CC=C(C=C2)S(=O)(=O)N"
"1272",2763486,"CC1=C(C=NN1)C2=CC(=C(C=C2)OC)OC"
"1273",2765553,"CC(C)OC1=C(C=C(C(=C1)NC(=O)CS(=O)CC(=O)NC)Cl)Cl"
"1274",2765990,"C1CC(OC1)CNC(=O)C2=CC(=CN2)C(=O)C3CC3"
"1275",2766032,"C1C2=CC=CC=C2C(=O)N1C(CC(=O)O)C3=CC=C(C=C3)C(F)(F)F"
"1276",2766299,"CC1=C(C(=NN1C2=C(C=CC(=C2)Cl)Cl)C)C(=O)O"
"1277",2767200,"CC(=O)C1=CC=CC=C1NS(=O)(=O)C"
"1278",2767925,"COC(=O)C1=C(C=CS1)N2C=CC=C2C(=O)C(=O)N3CCCCC3"
"1279",2768125,"C1=CC=C2C(=C1)C(=CN2C(=O)C3=CC(=CC=C3)Br)C4=NN=C(C=C4)Cl"
"1280",2768265,"COC(=O)CC(C1=CC(=CC=C1)F)NC(=O)CN2CCN(CC2)C3=CC=C(C=C3)F"
"1281",2770986,"CC1=C(OC2=C1C(=O)CC(C2)(C)C)C(=O)O"
"1282",2772493,"CC(C(=O)O)SC1=NC2=C(N=CN=C2N1CCOC3=CC=CC=C3)N"
"1283",2777650,"CCOC1=C(SC=C1)C(=O)OC"
"1284",2779023,"C1CSC(N1S(=O)(=O)C2=CC=C(C=C2)Cl)C(=O)NN"
"1285",2787566,"C1=CC=C(C=C1)CNC(=O)C2=CC=CC=C2C3=NC4=CC=CC=C4N3"
"1286",2791388,"CC1=NNC(=O)N=C1NC2=CC=C(C=C2)OC"
"1287",2792760,"CC1=C(C(N2C(=NC=N2)N1)C3=CC=C(C=C3)Br)C(=O)N"
"1288",2793390,"CCN(CC)C(=O)C1=C(NC2=NC=NN2C1C3=CN=CC=C3)C"
"1289",2803196,"CC(C)(C)C(=O)NC1=CC=CC=C1C(=O)NCC2=CN=CC=C2"
"1290",2804113,"C1=CC=C(C=C1)C2=C(N=NN2C3=CC=CC(=C3)C(F)(F)F)C(=O)N"
"1291",2809588,"COC(=O)C1=C(C=CC(=C1)NS(=O)(=O)C2=CC=C(C=C2)F)N3CCOCC3"
